ActorId,Name,Race,Gender,Faction
tsrazami,Tsrazami,Khajiit,Female,Dark Brotherhood
firemoth_cat,J'Hanir,Khajiit,Male,
Ahnia,Ahnia,Khajiit,Female,
drofarahn,Dro'farahn,Khajiit,Male,
jodhur,Jodhur,Khajiit,Male,
ra'tesh,Ra'Tesh,Khajiit,Male,
Shunari Eye-Fly,Shunari Eye-Fly,Khajiit,Female,
aenar,Aenar,Nord,Male,
Alfbrand,Alfbrand,Nord,Male,
Alfbrand_b,Alfbrand,Nord,Male,
alvring whitebeard,Alvring Whitebeard,Nord,Male,Skaal
andrelheim,Andrelheim,Nord,Male,
Audmund,Audmund,Nord,Male,
Audmund_b,Audmund,Nord,Male,
Balfring,Balfring,Nord,Male,
Baslod,Baslod,Nord,Male,
bm_bathmar,Bathmar Bold-Lute,Nord,Male,
bm_bergljot,Bergljot,Nord,Female,
BM_berserker_f1,Berserker,Nord,Female,
BM_berserker_f1_lvl5,Berserker,Nord,Female,
BM_berserker_f2,Berserker,Nord,Female,
BM_berserker_f3,Berserker,Nord,Female,
BM_berserker_f4,Berserker Denmother,Nord,Female,
BM_berserker_m1,Berserker,Nord,Male,
BM_berserker_m1_lvl5,Berserker,Nord,Male,
BM_berserker_m2,Berserker,Nord,Male,
BM_berserker_m3,Berserker,Nord,Male,
bm_frysehag_1,Fryse Hag,Nord,Female,
bm_frysehag_2,Fryse Hag,Nord,Female,
bm_frysehag_3,Fryse Hag,Nord,Female,
bm_ice_witch_nord,Ice Witch,Nord,Female,
bm_reaver_10,Reaver,Nord,Male,
bm_reaver_30,Reaver,Nord,Male,
bm_reaver_50,Reaver,Nord,Male,
bm_reaver_archer_10,Reaver,Nord,Male,
bm_reaver_archer_30,Reaver,Nord,Male,
bm_reaver_archer_50,Reaver,Nord,Male,
bm_reinhardt,Reinhardt Red-Spear,Nord,Male,
BM_snowarmortest,Snow Bear armor test guy,Nord,Male,
BM_snowarmortest_2,Snow Wolf armor test guy,Nord,Male,
bm_werewolf_wild01,Wandering Lunatic,Nord,Male,
bm_werewolf_wild04,Insane Wanderer,Nord,Female,
bm_werewolf_wild09,Wandering Lunatic,Nord,Male,
bm_werewolf_wildernessC,Confused Lunatic,Nord,Male,
bm_wind_witch_nord,Wind Witch,Nord,Female,
brandr,Brandr,Nord,Male,
bronrod_the_roarer,Bronrod the Roarer,Nord,Male,Skaal
Bryngrim,Bryngrim,Nord,Male,
Bryngrim_b,Bryngrim,Nord,Male,
brynjolfr,Brynjolfr,Nord,Male,
Eifid,Eifid,Nord,Male,
engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal
erich the unworthy,Erich the Unworthy,Nord,Male,
erna the quiet,Erna the Quiet,Nord,Female,Skaal
Fjorkvar,Fjrokvar,Nord,Male,
fryssa,Fryssa  ,Nord,Female,
geilir the mumbling,Geilir the Mumbling,Nord,Male,
graring,Graring,Nord,Male,
grerid axe-wife,Grerid Axe-Wife,Nord,Female,Skaal
hagrad the stone,Hagrad the Stone,Nord,Male,Skaal
hallvaror,Hallvaror,Nord,Male,
hidar,Hidar,Nord,Female,
horski tallowhand,Horski Tallowhand,Nord,Female,Skaal
Hroldar the Strange,Hroldar the Strange,Nord,Male,
Hroldar the Strange_b,Hroldar the Strange,Nord,Male,
ingmar,Ingmar,Nord,Male,Skaal
kili the long,Kili the Long,Nord,Female,
kjolver,Kjolver,Nord,Female,
kolfinna,Kolfinna,Nord,Female,
korst wind-eye,Korst Wind-Eye,Nord,Male,Skaal
lassnr,Lassnr,Nord,Male,Skaal
olfeigr the fair,Olfeigr the Fair,Nord,Female,
Ormvard,Ormvard,Nord,Male,
Ormvard_b,Ormvard,Nord,Male,
rigmor halfhand,Rigmor Halfhand,Nord,Male,Skaal
risi ice-mane,Risi Ice-Mane,Nord,Female,Skaal
rolf long-tooth,Rolf Long-Tooth,Nord,Male,Skaal
sattir the bold,Sattir the Bold,Nord,Male,Skaal
sigvatr the strong,Sigvatr the Strong,Nord,Male,
skaal_guard,Skaal Honor Guard,Nord,Male,Skaal
skaal_guard2,Skaal Honor Guard,Nord,Male,Skaal
skaal_guard_A1,Skaal Honor Guard,Nord,Male,Skaal
skaal_guard_A2,Skaal Honor Guard,Nord,Male,Skaal
skaal_guard_A3,Skaal Honor Guard,Nord,Male,Skaal
skaal_guard_A4,Skaal Honor Guard,Nord,Male,Skaal
skaal_hunter,Skaal Hunter,Nord,Male,Skaal
skaal_hunter2,Skaal Hunter,Nord,Male,Skaal
skaal_tracker,Skaal Tracker,Nord,Male,Skaal
skaal_tracker2,Skaal Tracker,Nord,Male,Skaal
skaal_tracker3,Skaal Tracker,Nord,Male,Skaal
skjoldr wolf-runner,Skjoldr Wolf-Runner,Nord,Male,
skjoldr wolf-runner_ded,Skjoldr Wolf-Runner,Nord,Male,
snedbrir the smith,Snedbrir the Smith,Nord,Male,Skaal
svenja snow-song,Svenja Snow-Song,Nord,Female,
svenja_outside,Svenja Snow-Song,Nord,Female,
tharsten heart-fang,Tharsten Heart-Fang,Nord,Male,Skaal
tharsten heart-fang2,Tharsten Heart-Fang,Nord,Male,Skaal
thirsk_build,Thirsk Worker,Nord,Male,
thirsk_build_2,Thirsk Worker,Nord,Male,
thirsk_build_3,Thirsk Worker,Nord,Female,
thormoor gray-wave,Thormoor Gray-Wave,Nord,Male,
thormoor_out,Thormoor Gray-Wave,Nord,Male,
thormoor_thirsk,Thormoor Gray-Wave,Nord,Male,
Toralf,Toralf,Nord,Male,
Toralf_b,Toralf,Nord,Male,
tymvaul,Tymvaul,Nord,Male,Skaal
ulfgar the unending,Ulfgar the Unending,Nord,Male,
ulfgar_ghost,Ghost of Ulfgar the Unending,Nord,Male,
ulfrun,Ulfrun,Nord,Female,
uncle sweetshare,Uncle Sweetshare,Nord,Male,
Valgeir,Valgeir,Nord,Male,
Valgeir_b,Valgeir,Nord,Male,
Vigunn,Vigunn,Nord,Male,
wolfender_f_nord,Female Nord Innocent,Nord,Female,
wolfgiver_f_nord,Female Nord Innocent,Nord,Female,
abbard the wild,Abbard the Wild,Nord,Male,Telvanni
adding,Adding,Nord,Male,
aeta wave-breaker,Aeta Wave-Breaker,Nord,Female,
Agning,Agning,Nord,Male,
aldi,Aldi,Nord,Female,
alfhedil elf-hewer,Alfhedil Elf-Hewer,Nord,Male,
allding,Allding,Nord,Male,Thieves Guild
alof the easterner,Alof the Easterner,Nord,Male,
anja swift-sailer,Anja Swift-Sailer,Nord,Female,
areas,Areas,Nord,Male,Clan Quarra
arkming the flayer,Arkming the Flayer,Nord,Male,
arnskar,Arnskar,Nord,Male,
Aumsi,Aumsi,Nord,Female,Imperial Legion
barirrid,Barirrid,Nord,Male,
barri,Barri,Nord,Female,
Bato Veranius,Bato Veranius,Nord,Male,
Bedraflod,Bedraflod,Nord,Male,Imperial Legion
bedrir,Bedrir,Nord,Male,
bjadmund,Bjadmund,Nord,Male,
bormir,Bormir,Nord,Male,
botrir,Botrir,Nord,Male,
brasteir,Brasteir,Nord,Female,
Briring,Briring,Nord,Male,Imperial Legion
brurid,Brurid,Nord,Male,
cattle_imp_f01,Cattle,Nord,Female,Clan Berne
cattle_imp_m01,Cattle,Nord,Male,Clan Berne
cattle_nor_f01,Cattle,Nord,Female,Clan Berne
cattle_nor_m01,Cattle,Nord,Male,Clan Berne
crazy_batou,Crazy Batou,Nord,Male,
Cristus Lync,Cristus Lync,Nord,Male,
daglin selarar,Daglin Selarar,Nord,Male,Fighters Guild
Dathman Mochtuis,Dathman Mochtuis,Nord,Male,
dryngheid,Dryngheid,Nord,Male,
eigma,Eigma,Nord,Female,
Eiruki Hearth-Healer,Eiruki Hearth-Healer,Nord,Female,Imperial Legion
Ekkhi,Ekkhi,Nord,Female,Imperial Legion
ennbjof,Ennbjof,Nord,Male,
ergnir,Ergnir,Nord,Male,Fighters Guild
eydis fire-eye,Eydis Fire-Eye,Nord,Female,Fighters Guild
fanar fork-beard,Fanar Fork-Beard,Nord,Male,
Fjol,Fjol,Nord,Male,
Fjorgeir,Fjorgeir,Nord,Male,
fjori the stout,Fjori the Stout,Nord,Male,
fjorrod,Fjorrod,Nord,Male,
fraki,Fraki,Nord,Male,
Frald the White,Frald the White,Nord,Male,Imperial Legion
Frik,Frik,Nord,Male,Imperial Cult
fryfnhild,Fryfnhild,Nord,Female,
garding,Garding the Bold,Nord,Male,
godrod hairy-breeks,Godrod Hairy-Breeks,Nord,Male,
gogrek,Gogrek,Nord,Male,
greidil half-troll,Greidil Half-Troll,Nord,Female,
gudling the rascal,Gudling the Rascal,Nord,Male,
haakon,Haakon,Nord,Male,
haema farseer,Haema Farseer,Nord,Female,
Haening,Haening,Nord,Male,Fighters Guild
haesmar,Haesmar,Nord,Male,
hakar the candle,Hakar the Candle,Nord,Male,
haki,Haki,Nord,Male,
haki the halt,Haki the Halt,Nord,Male,
halof,Halof,Nord,Male,
Hamlof Red-tooth,Hamlof Red-tooth,Nord,Male,
hamvir,Hamvir,Nord,Male,
heddvild,Heddvild,Nord,Female,
hefadmir,Hefadmir,Nord,Male,
Heidmir,Heidmir,Nord,Male,Imperial Legion
heifnir,Heifnir,Nord,Male,
helga,Helga,Nord,Female,
herd,Herd,Nord,Male,
higil,Higil,Nord,Male,
hirnir,Hirnir,Nord,Male,Telvanni
hisin deep-raed,Hisin Deep-Raed,Nord,Male,
hjoldir,Hjoldir,Nord,Male,
hjotra the peacock,Hjotra the Peacock,Nord,Female,
hlar,Hlar,Nord,Male,
hlora long-leg,Hlora Long-Leg,Nord,Male,
hlormar wine-sot,Hlormar Wine-Sot,Nord,Male,
hodlismod,Hodlismod,Nord,Male,
Hoki,Hoki,Nord,Male,Morag Tong
holmgeira,Holmgeira,Nord,Female,
honthjolf,Honthjolf,Nord,Male,
horstar home-wrecker,Horstar Home-Wrecker,Nord,Male,
Hrargal the Crow,Hrargal the Crow,Nord,Male,Hlaalu
hreirek the lean,Hreirek the Lean,Nord,Female,Thieves Guild
hrisskar flat-foot,Hrisskar Flat-Foot,Nord,Male,Imperial Legion
hroa,Hroa,Nord,Female,
Hrondar Highlander,Hrondar Highlander,Nord,Male,
hrordis,Hrordis,Nord,Female,
hrundi,Hrundi,Nord,Male,Fighters Guild
hurg,Hurg,Nord,Male,
hurnfing,Hurnfing,Nord,Male,
hurolf,Hurolf,Nord,Male,
hylf the harrier,Hylf the Harrier,Nord,Male,Fighters Guild
hyring,Hyring,Nord,Female,
idlami,Idlami,Nord,Male,
igna,Igna,Nord,Female,Clan Quarra
ilfhild,Ilfhild,Nord,Female,
imsin the dreamer,Imsin the Dreamer,Nord,Female,Imperial Legion
Ingokning,Ingokning,Nord,Female,Imperial Legion
itar the gentle,Itar the Gentle,Nord,Male,
je tee,Je Tee,Nord,Male,
jolding,Jolding,Nord,Female,
jolgeir,Jolgeir,Nord,Male,
kar alber,Kar Alber,Nord,Female,
kjeld,Kjeld,Nord,Male,Clan Quarra
knurguri,Knurguri,Nord,Male,Clan Quarra
Kunthar,Kunthar,Nord,Male,
lorod,Lorod,Nord,Male,
maering,Maering,Nord,Male,
mendel eves,Mendel Eves,Nord,Male,
merta,Merta,Nord,Female,
mette,Mette,Nord,Female,
miner lisaa,Miner Lisaa,Nord,Female,
nord dancer girl,Runa,Nord,Female,
Norring,Norring,Nord,Male,Imperial Legion
odmi,Odmi,Nord,Male,
ondi,Ondi,Nord,Female,Imperial Legion
onmi hard-mouth,Onmi Hard-Mouth,Nord,Male,
pelf,Pelf,Nord,Male,Clan Quarra
quarra vampire 2,Vampire,Nord,Female,
radd hard-heart,Radd Hard-Heart,Nord,Male,Imperial Legion
raflod the braggart,Raflod the Braggart,Nord,Male,Thieves Guild
rakoslod,Rakoslod,Nord,Male,
rangela,Rangela,Nord,Female,
ranmir the seal,Ranmir the Seal,Nord,Male,
ringvild,Ringvild,Nord,Female,Telvanni
roggvar blue-tooth,Roggvar Blue-Tooth,Nord,Male,Telvanni
rostlogi,Rostlogi,Nord,Female,
saetring,Saetring,Nord,Male,
sarnir the clerk,Sarnir the Clerk,Nord,Male,
savard,Savard,Nord,Male,Redoran
sifknir,Sifknir,Nord,Male,
siri,Siri,Nord,Female,Clan Quarra
sittar,Sittar,Nord,Male,
sjarnfid,Sjarnfid,Nord,Male,
sjoring hard-heart,Sjoring Hard-Heart,Nord,Male,Fighters Guild
sjorvar horse-mouth,Sjorvar Horse-Mouth,Nord,Male,Blades
Smuggler_Dead_01,Dead Smuggler,Nord,Male,
Smuggler_Dead_03,Viciously clawed dead smuggler,Nord,Male,
snadir,Snadir,Nord,Male,
snorri,Snorri,Nord,Male,
sold fine-hair,Sold Fine-Hair,Nord,Male,
sor,Sor,Nord,Male,
sorkvild the raven,Sorkvild the Raven,Nord,Male,
sottilde,Sottilde,Nord,Female,Thieves Guild
star,Star,Nord,Male,Hlaalu
svog,Svog,Nord,Male,
Thalestris,Thalestris,Nord,Female,
thongar,Thongar,Nord,Male,
thorek,Thorek,Nord,Male,
throknolf the craven,Throknolf the Craven,Nord,Male,
thunmund,Thunmund,Nord,Female,
thurek,Thurek,Nord,Male,
urfing,Urfing,Nord,Male,Imperial Legion
Ursine,Ursine,Nord,Female,
val,Val,Nord,Female,
valund,Valund,Nord,Male,
velfred,Velfred the Outlaw,Nord,Male,
virgerd,Virgerd,Nord,Male,
vongvild,Vongvild,Nord,Male,
vori,Vori,Nord,Female,
ygfa,Ygfa,Nord,Female,Imperial Cult
yngling half-troll,Yngling Half-Troll,Nord,Male,Hlaalu
abbard the wild,Abbard the Wild,Nord,Male,Telvanni
arnskar,Arnskar,Nord,Male,
bedrir,Bedrir,Nord,Male,
crazy_batou,Crazy Batou,Nord,Male,
daglin selarar,Daglin Selarar,Nord,Male,Fighters Guild
dryngheid,Dryngheid,Nord,Male,
fryssa,Fryssa,Nord,Female,
heifnir,Heifnir,Nord,Male,
horstar home-wrecker,Horstar Home-Wrecker,Nord,Male,
hrordis,Hrordis,Nord,Female,Dark Brotherhood
hurolf,Hurolf,Nord,Male,
hyring,Hyring,Nord,Female,
igna,Igna,Nord,Female,Clan Quarra
jolgeir,Jolgeir,Nord,Male,
throknolf the craven,Throknolf the Craven,Nord,Male,
thunmund,Thunmund,Nord,Female,
velfred,Velfred the Outlaw,Nord,Male,
Firemoth_Warrior,Hjrondir,Nord,Male,
hjotra the peacock,Hjotra the Peacock,Nord,Female,
thongar,Thongar,Nord,Male,
Ekkhi,Ekkhi,Nord,Female,Imperial Legion
forstaag the sweltering,Forstaag the Sweltering,Nord,Male,
Hloggar the Bloody,Hloggar the Bloody,Nord,Male,Hlaalu
holmar,Holmar,Nord,Male,
hulgarth,Hulgarth,Nord,Male,
sjoring hard-heart,Sjoring Hard-Heart,Nord,Male,Fighters Guild
thrud,Thrud,Nord,Male,
bm_werewolf_wild02,Wandering Lunatic,Orc,Male,
mazorn gro-gar,Mazorn gro-Gar,Orc,Male,
mol gro-shat,Mol gro-Shat,Orc,Male,
sharn gra-muzgob,Sharn gra-Muzgob,Orc,Female,Mages Guild
agrob gra-bogharz,Agrob gra-Bogharz,Orc,Female,
atulg gro-largum,Atulg gro-Largum,Orc,Male,
atúlg gro-largúm,Atúlg gro-Largúm,Orc,Male,
aundae vampire 2,Vampire,Orc,Male,
azuk gro-rugob,Azuk gro-Rugob,Orc,Male,
badbog gra-shug,Badbog gra-Shug,Orc,Female,
bagamul gro-dumul,Bagamul gro-Dumul,Orc,Male,Imperial Legion
baronk gro-uzuk,Baronk gro-Uzuk,Orc,Male,
bashag gro-snagdu,Bashag gro-Snagdu,Orc,Male,Fighters Guild
bashuk gra-bat,Bashuk gra-Bat,Orc,Female,
bazgulub gro-ulfish,Bazgulub gro-Ulfish,Orc,Male,
bogakh gro-mar,Bogakh gro-Mar,Orc,Male,
bogdub gra-gurakh,Bogdub gra-Gurakh,Orc,Female,Imperial Legion
borug gro-lazgarn,Borug gro-Lazgarn,Orc,Male,
both gro-durug,Both gro-Durug,Orc,Male,Thieves Guild
bugdul gro-kharbush,Bugdul gro-Kharbush,Orc,Male,
bugdurash gra-gashel,Bugdurash gra-Gashel,Orc,Female,
bugharz gro-ular,Bugharz gro-Ular,Orc,Male,
bugrash gro-gorzog,Bugrash gro-Gorzog,Orc,Male,
bugrol gro-bagul,Bugrol gro-Bagul,Orc,Male,
bula gra-muk,Bula gra-Muk,Orc,Female,
bulak gra-murug,Bulak gra-Murug,Orc,Female,
bulfim_gra_shugarz,Bulfim gra-Shugarz,Orc,Female,
bum gra-logob,Bum gra-Logob,Orc,Female,
bumbub gro-murgol,Bumbub gro-Murgol,Orc,Male,
burub gra-bamog,Burub gra-Bamog,Orc,Female,
burul gro-orbuma,Burul gro-Orbuma,Orc,Male,
burzob gra-sharbag,Burzob gra-Sharbag,Orc,Female,
cattle_orc_f01,Cattle,Orc,Male,Clan Quarra
cattle_orc_m01,Cattle,Orc,Male,Clan Quarra
chaplain ogrul,Chaplain Ogrul,Orc,Male,Imperial Cult
dead orc male_02,Dead Body,Orc,Male,
dreggs,Dreggs,Orc,Male,
dul gro-dush,Dul gro-Dush,Orc,Male,Imperial Legion
dular gro-buzga,Dular gro-Buzga,Orc,Male,
duluk gro-ghash,Duluk gro-Ghash,Orc,Male,
duma gro-lag,Duma gro-Lag,Orc,Male,
duma gro-lag2,Duma gro-Lag,Orc,Male,
dumbuk gro-bolak,Dumbuk gro-Bolak,Orc,Male,Imperial Legion
dumburz gro-bulfish,Dumburz gro-Bulfish,Orc,Male,
dur gro-grambak,Dur gro-Grambak,Orc,Male,
dura gra-bol,Dura gra-Bol,Orc,Female,
durbul gro-rush,Durbul gro-Rush,Orc,Male,
durgash gro-rushub,Durgash gro-Rushub,Orc,Male,
durgat gra-glurkub,Durgat gra-Glurkub,Orc,Female,
durz gra-rimph,Durz gra-Rimph,Orc,Female,
durz gro-olor,Durz gro-Olor,Orc,Male,
durzol gro-dumulg,Durzol gro-Dumulg,Orc,Male,
durzub gro-bogamakh,Durzub gro-Bogamakh,Orc,Male,Mages Guild
durzum gro-shagrak,Durzum gro-Shagrak,Orc,Male,
fore paw,Fore Paw,Orc,Male,
gakkenfeld,Gakkenfeld,Orc,Male,
garothmuk gro-muzgub,Garothmuk gro-Muzgub,Orc,Male,
garzonk gro-mulakh,Garzonk gro-Mulakh,Orc,Male,
gashna gro-mogduk,Gashna gro-Mogduk,Orc,Male,
gashnakh gra-mughol,Gashnakh gra-Mughol,Orc,Female,
ghamborz gro-bagdub,Ghamborz gro-Bagdub,Orc,Male,
ghamonk gro-agadbu,Ghamonk gro-Agadbu,Orc,Male,
ghob gra-gholob,Ghob gra-Gholob,Orc,Female,
ghoragdush gro-kashug,Ghoragdush gro-Kashug,Orc,Male,
ghorlorz gro-moghakh,Ghorlorz gro-Moghakh,Orc,Male,
glasha gra-magar,Glasha gra-Magar,Orc,Female,
glob gra-ghasharzol,Glob gra-Ghasharzol,Orc,Female,
gluronk gra-shula,Gluronk gra-Shula,Orc,Female,Morag Tong
glush gro-dul,Glush gro-Dul,Orc,Male,
gnaw tooth,Gnaw Tooth,Orc,Male,
gonk gra-gurub,Gonk gra-Gurub,Orc,Female,Telvanni
grat gra-sharolg,Grat gra-Sharolg,Orc,Female,
grat gro-gholfim,Grat gro-Gholfim,Orc,Male,
grazob gra-kharz,Grazob gra-Kharz,Orc,Female,
gulfim gra-borbul,Gulfim gra-Borbul,Orc,Female,
Gurag gro-Yarzol,Guarg gro-Yarzol,Orc,Male,Hlaalu
gurak gro-bagrat,Gurak gro-Bagrat,Orc,Male,
khadba gro-uzgurn,Khadba gro-Uzgurn,Orc,Male,
Khagra gro-Lurkul,Khagra gro-Lurkul,Orc,Male,
Khargol gro-Boguk,Khargol gro-Boguk,Orc,Male,
kharzug gra-gat,Kharzug gra-Gat,Orc,Female,
Koffutto Gilgar,Koffutto Gilgar,Orc,Male,
lagakh gra-lorga,Lagakh gra-Lorga,Orc,Female,
lambug gra-lurn,Lambug gra-Lurn,Orc,Female,
largakh gro-bulfim,Largakh gro-Bulfim,Orc,Male,Imperial Legion
lazgar gra-durog,Lazgar gra-Durog,Orc,Female,
lorbumol gro-aglakh,Lorbumol gro-Aglakh,Orc,Male,Fighters Guild
lorzub gro-bogla,Lorzub gro-Bogla,Orc,Male,
lugdum gro-lagdub,Lugdum gro-Lagdub,Orc,Male,
lugrub gro-ogdum,Lugrub gro-Ogdum,Orc,Male,Imperial Legion
lurog gro-khagdum,Lurog gro-Khagdum,Orc,Male,
Mash gro-Burol,Mash gro-Burol,Orc,Male,Hlaalu
matuk gro-magrish,Matuk gro-Magrish,Orc,Male,
mauhul gor-burish,Mauhul gor-Burish,Orc,Male,
mogak gra-ugruma,Mogak gra-Ugruma,Orc,Female,
moghakh gro-bagdub,Moghakh gro-Bagdub,Orc,Male,
moghakh gro-bar,Moghakh gro-Bar,Orc,Male,
morbash gro-shagdub,Morbash gro-Shagdub,Orc,Male,
morn gra-khatub,Morn gra-Khatub,Orc,Female,
mug gro-dulob,Mug gro-Dulob,Orc,Male,Imperial Legion
mugdul gro-yagarz,Mugdul gro-Yagarz,Orc,Male,
muk gro-dula,Muk gro-Dula,Orc,Male,
murag gro-atumph,Murag gro-Atumph,Orc,Male,
murkub gro-ushul,Murkub gro-Ushul,Orc,Male,
murob gra-loghash,Murob gra-Loghash,Orc,Female,
murzol gro-ulfimph,Murzol gro-Ulfimph,Orc,Male,
murzush gra-bulfim,Murzush gra-Bulfim,Orc,Female,Mages Guild
muzgonk gro-borbog,Muzgonk gro-Borbog,Orc,Male,
nag gro-shumba,Nag gro-Shumba,Orc,Male,
nar gro-shagramph,Nar gro-Shagramph,Orc,Male,
nargol gra-uftharz,Nargol gra-Uftharz,Orc,Female,
nash gro-khazor,Nash gro-Khazor,Orc,Male,Imperial Legion
ogrumbu gro-bugarn,Ogrumbu gro-Bugarn,Orc,Male,
Olfin gro-Logrob,Olfin gro-Logrob,Orc,Male,Fighters Guild
olumba gro-boglar,Olumba gro-Boglar,Orc,Male,Imperial Cult
optio bologra,Optio Bologra,Orc,Male,Imperial Legion
orakh gro-badbu,Orakh gro-Badbu,Orc,Male,
orbul gra-lumob,Orbul gra-Lumob,Orc,Female,
ra'gruzgob,Ra'Gruzgob,Orc,Male,
ragash gra-shuzgub,Ragash gra-Shuzgub,Orc,Female,Imperial Legion
rogdul gro-bularz,Rogdul gro-Bularz,Orc,Male,Morag Tong
rolfish gra-dugul,Rolfish gra-Dugul,Orc,Female,
rulfim gra-ogdub,Rulfim gra-Ogdub,Orc,Female,
shadbak gra-burbug,Shadbak gra-Burbug,Orc,Female,Imperial Legion
shagar gra-snagarz,Shagar gra-Snagarz,Orc,Female,Hlaalu
shagdub gra-murz,Shagdub gra-Murz,Orc,Female,
shakh gro-durga,Shakh gro-Durga,Orc,Male,
shamar gro-ogar,Shamar gro-Ogar,Orc,Male,
shamob gro-shatub,Shamob gro-Shatub,Orc,Male,
shargam gro-shagdulg,Shargam gro-Shagdulg,Orc,Male,
sharkub gro-khashnar,Sharkub gro-Khashnar,Orc,Male,Imperial Legion
sharn gra-muzgob,Sharn gra-Muzgob,Orc,Female,Mages Guild
sharog gra-ulfish,Sharog gra-Ulfish,Orc,Female,
shat gro-shazog,Shat gro-Shazog,Orc,Male,
Shazgob gra-Luzgan,Shazgob gra-Luzgan,Orc,Male,
shelur gra-yargul,Shelur gra-Yargul,Orc,Female,
shulonk gro-azorku,Shulong gro-Azorku,Orc,Male,
shura gro-urgak,Shura gro-Urgak,Orc,Male,
Shurkul gro-Sharga,Shurkul gro-Sharga,Orc,Male,
shuzug gro-bug,Shuzug gro-Bug,Orc,Male,
sloomalah,Sloomalah,Orc,Female,
snaglak gro-yak,Snaglak gro-Yak,Orc,Male,
snakha gro-marob,Snakha gro-Marob,Orc,Male,Imperial Legion
snat gro-ushug,Snat gro-Ushug,Orc,Male,
ugdumph gro-lumbuk,Ugdumph gro-Lumbuk,Orc,Male,
ughash gro-batul,Ughash gro-Batul,Orc,Male,Imperial Legion
ulam gro-shugham,Ulam gro-Shugham,Orc,Male,
uloth gra-ushar,Uloth gra-Ushar,Orc,Female,Imperial Legion
ulumpha gra-sharob,Ulumpha gra-Sharob,Orc,Female,Imperial Legion
umbra,Umbra,Orc,Male,
umug gro-mashnar,Umug gro-Mashnar,Orc,Male,
uram gro-glorzuf,Uram gro-Glorzuf,Orc,Male,
urim gro-bulag,Urim gro-Bulag,Orc,Male,Mages Guild
urul gro-ghorak,Urul gro-Ghorak,Orc,Male,
urzog gro-shadbuk,Urzog gro-Shadbuk,Orc,Male,
urzoth gra-bargamph,Urzoth gra-Bargamph,Orc,Female,
urzul gra-agum,Urzul gra-Agum,Orc,Female,
Ushamph gro-Shamub,Ushamph gro-Shamub,Orc,Male,Hlaalu
ushat gra-gulfim,Ushat gra-Gulfim,Orc,Male,
ushug gra-olurba,Ushug gra-Olurba,Orc,Female,
yadba gro-khash,Yadba gro-Khash,Orc,Male,
yak gro-skandar,Yak gro-Skandar,Orc,Male,Thieves Guild
yam gro-muzgur,Yam gro-Muzgur,Orc,Male,
yambagorn gor-shulor,Yambagorn gor-Shulor,Orc,Male,Imperial Legion
yambul gro-bogrol,Yambul gro-Bogrol,Orc,Male,Imperial Legion
yargol gro-bashnag,Yargol gro-Bashnag,Orc,Male,
yashnarz gro-ufthamph,Yashnarz gro-Ufthamph,Orc,Male,Imperial Legion
yatur gro-shak,Yatur gro-Shak,Orc,Male,
yatúr gro-shak,Yatúr gro-Shak,Orc,Male,
yazgash gra-boga,Yazgash gra-Boga,Orc,Female,
burub gra-bamog,Burub gra-Bamog,Orc,Female,
duluk gro-ghash,Duluk gro-Ghash,Orc,Male,
durzub gro-bogamakh,Durzub gro-Bogamakh,Orc,Male,Mages Guild
glasha gra-magar,Glasha gra-Magar,Orc,Female,
Khagra gro-Lurkul,Khagra gro-Lurkul,Orc,Male,
lorbumol gro-aglakh,Lorbumol gro-Aglakh,Orc,Male,Fighters Guild
mugdul gro-yagarz,Mugdul gro-Yagarz,Orc,Male,
nag gro-shumba,Nag gro-Shumba,Orc,Male,
Shazgob gra-Luzgan,Shazgob gro-Luzgan,Orc,Male,East Empire Company
umbra,Umbra,Orc,Male,
bakh gro-sham,Bakh gro-Sham,Orc,Male,
yagak gro-gluk,Yagak gro-Gluk,Orc,Male,
bm_smugglers_redguard,Smuggler,Redguard,Male,
bm_smugglers_redguard_f,Smuggler,Redguard,Female,
jeleen,Jeleen,Redguard,Male,Imperial Cult
mirisa,Mirisa,Redguard,Female,Imperial Cult
mirisa_shrine,Mirisa,Redguard,Female,Imperial Cult
raccan,Raccan,Redguard,Male,Imperial Legion
sorian,Sorian,Redguard,Male,
Ian,Ian,Redguard,Male,Fighters Guild
achel,Achel,Redguard,Male,
alusaron,Alusaron,Redguard,Male,
ancola,Ancola,Redguard,Female,Telvanni
anora,Anora,Redguard,Female,Telvanni
aundae vampire 4,Vampire,Redguard,Male,
balan,Balan,Redguard,Female,Thieves Guild
berne vampire 2,Vampire,Redguard,Female,
bodean,Bodean,Redguard,Male,
camas,Camas,Redguard,Male,
cattle_red_f01,Cattle,Redguard,Female,Clan Aundae
cattle_red_m01,Cattle,Redguard,Male,Clan Aundae
chalone,Chalone,Redguard,Female,
chargen boat guard 1,Guard,Redguard,Male,Imperial Legion
chark,Chark,Redguard,Male,
chrelm,Chrelm,Redguard,Male,
Cluson,Cluson,Redguard,Male,
Dandsa,Dandsa,Redguard,Female,
daracy,Daracy,Redguard,Male,
davina,Davina,Redguard,Female,
din,Din,Redguard,Male,Imperial Legion
dinok,Dinok,Redguard,Male,
domalen,Domalen,Redguard,Male,
domba,Domba,Redguard,Female,
dortodd,Dortodd,Redguard,Male,
dudley,Dudley,Redguard,Male,
