"Done","Conflict","Source","InfoId","Race","Gender","SpeakerId","FactionId","FactionRank","DialogueText"
"False","False","Morrowind","_210881014910234529","Nord","Male","hisin deep-raed","","","Welcome, I am Hisin Deep-Raed. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","hjoldir","","","Welcome, I am Hjoldir. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","hjotra the peacock","","","Welcome, I am Hjotra the Peacock. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","hlar","","","Welcome, I am Hlar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","hlaroi faryon","","","Welcome, I am Hlaroi Faryon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","hlavora sadas","","","Welcome, I am Hlavora Sadas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","hleras gidran","","","Welcome, I am Hleras Gidran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","hlireni indavel","","","Welcome, I am Hlireni Indavel. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","hlora long-leg","","","Welcome, I am Hlora Long-Leg. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","hlormar wine-sot","","","Welcome, I am Hlormar Wine-Sot. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","hodlismod","","","Welcome, I am Hodlismod. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","holmgeira","","","Welcome, I am Holmgeira. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","honthjolf","","","Welcome, I am Honthjolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","horstar home-wrecker","","","Welcome, I am Horstar Home-Wrecker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","horulia jannus","","","Welcome, I am Horulia Jannus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","hroa","","","Welcome, I am Hroa. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Hrondar Highlander","","","Welcome, I am Hrondar Highlander. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","hrordis","","","Welcome, I am Hrordis. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","hul","","","Welcome, I am Hul. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","hurg","","","Welcome, I am Hurg. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","hurnfing","","","Welcome, I am Hurnfing. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","hurolf","","","Welcome, I am Hurolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","hussonia","","","Welcome, I am Hussonia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","huzei","","","Welcome, I am Huzei. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","hyarnarenquar","","","Welcome, I am Hyarnarenquar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","hyna dorn'ke","","","Welcome, I am Hyna Dorn'ke. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","hyring","","","Welcome, I am Hyring. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","ibanammu assutladainab","","","Welcome, I am Ibanammu Assutladainab. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ibarnadad assirnarari","","","Welcome, I am Ibarnadad Assirnarari. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ibasour sershurrapal","","","Welcome, I am Ibasour Sershurrapal. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","idhassi","","","Welcome, I am Idhassi. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","Idhdean Tailas","","","Welcome, I am Idhdean Tailas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","idlami","","","Welcome, I am Idlami. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","idonea munia","","","Welcome, I am Idonea Munia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","idronea sadri","","","Welcome, I am Idronea Sadri. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","idros givyn","","","Welcome, I am Idros Givyn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Idula Moren","","","Welcome, I am Idula Moren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ienas sarandas","","","Welcome, I am Ienas Sarandas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","ienasa radas","","","Welcome, I am Ienasa Radas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","ienase relnim","","","Welcome, I am Ienase Relnim. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","ienaso adren","","","Welcome, I am Ienaso Adren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","iirenoore","","","Welcome, I am Iirenoore. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ilasour tansumiran","","","Welcome, I am Ilasour Tansumiran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ildos rothren","","","Welcome, I am Ildos Rothren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","ilfhild","","","Welcome, I am Ilfhild. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","ilmiril","","","Welcome, I am Ilmiril. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","ilmyna romoren","","","Welcome, I am Ilmyna Romoren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ilver aralas","","","Welcome, I am Ilver Aralas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","iminda","","","Welcome, I am Iminda. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","imperial archer","","","Welcome, I am Imperial Archer. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","indrel","","","Welcome, I am Indrel. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","indrele rathryon","","","Welcome, I am Indrele Rathryon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","inee","","","Welcome, I am Inee. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","iner raledran","","","Welcome, I am Iner Raledran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","inera faryon","","","Welcome, I am Inera Faryon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","inerri","","","Welcome, I am Inerri. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","inganar","","","Welcome, I am Inganar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","Ingwold","","","Welcome, I am Inwold. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","inorra","","","Welcome, I am Inorra. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Irarak","","","Welcome, I am Irarak. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","Irbran Kirbatha","","","Welcome, I am Irbran Kirbatha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","irer nervion","","","Welcome, I am Irer Nervion. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","irgola","","","Welcome, I am Irgola. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","irinwe","","","Welcome, I am Irinwe. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","irvama othrelas","","","Welcome, I am Irvama Othrelas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","irver fevur","","","Welcome, I am Irver Fevur. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","irvsie othran","","","Welcome, I am Irvsie Othran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","itan","","","Welcome, I am Itan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","itar the gentle","","","Welcome, I am Itar the Gentle. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","ivela uvenim","","","Welcome, I am Ivela Uvenim. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","iveri llothri","","","Welcome, I am Iveri Llothri. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","ivramie sarandas","","","Welcome, I am Ivramie Sarandas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j'dato","","","Welcome, I am J'Dato. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j'dhannar","","","Welcome, I am J'Dhannar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j'jarsha","","","Welcome, I am J'Jarsha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j'jazha","","","Welcome, I am J'Jazha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j'kara","","","Welcome, I am J'Kara. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j'oren_dar","","","Welcome, I am Jo'Ren-Dar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j'othri_dar","","","Welcome, I am Jo'Thri-Dar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j'raksa","","","Welcome, I am J'Raksa. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","j'ram-dar","","","Welcome, I am J'Ram-Dar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j'rasha","","","Welcome, I am J'Rasha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j'zamha","","","Welcome, I am J'Zamha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","J'zhirr","","","Welcome, I am J'Zhirr. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","j_saddha","","","Welcome, I am J'Saddha. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","jadier mannick","","","Welcome, I am Jadier Mannick. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","Jaline","","","Welcome, I am Jaline. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","jamie","","","Welcome, I am Jamie. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","jart","","","Welcome, I am Jart. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","jathlanie","","","Welcome, I am Jathlanie. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","je tee","","","Welcome, I am Je Tee. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","jeanciele macile","","","Welcome, I am Jeanciele Macile. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","jeanne","","","Welcome, I am Jeanne. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","jeed-ei","","","Welcome, I am Jeed-Ei. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","jeelus-tei","","","Welcome, I am Jeelus-Tei. What can I do for you %PCRank?"
