,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue,,
1,id_1893132216245345653,louis beauchamp,Louis Beauchamp,Breton,Male,,,Greeting,,"The...the amulet has been...found?  You have actually recovered...and brought, to ME...the Amulet of Infectious Charm?  Oh, how wonderful!   %PCName, I am always...and I mean forever...in your debt!  Here...please...take this gold.  It's the very least...the smallest...thing I could do.",,
1,id_285822254288808510,louis beauchamp,Louis Beauchamp,Breton,Male,,,Topic,,"They were to recover...that is, bring me a special amulet.  According to stories...legends and such...Horthmund was quite the...well...he had plenty of lady friends!  He was ugly, too...ugly as a troll!  But he had a magic trinket...he wore it.  The Amulet of Infectious Charm, it was called.  By...all records...he was buried with it.  That's why I built the airship...hired the crew. I just...I must have that amulet, %PCName.  But...there's been no word.  I worry...I fear the crew has failed me.",,
1,id_390119807270132179,louis beauchamp,Louis Beauchamp,Breton,Male,,,Greeting,,You...you mean to tell me you found the entrance to...to Hrothmund's Barrow...and...and uttered the WRONG name? You...you idiot! Get away from me.... You...you're obviously completely incompetent!,,
1,id_45172065601617764,manis virmaulese,Manis Virmaulese,Breton,Male,Mages Guild,Apprentice,Greeting,,What are you doing here? You must be a thief!,,
1,id_17909253081076413268,marcel maurard,Marcel Maurard,Breton,Male,,,Topic,,"Ah, but to have a company of players. For only then will I be able to showcase my arts! Yes, all the world's a stage...but no one wants to pay me to act on it.",,
1,id_2838824372109330145,marcel maurard,Marcel Maurard,Breton,Male,,,Topic,,"Have you heard? Seven victims? Here in Vivec? All with their throats slit? When it was just a few outlanders killed, the Ordinators weren't making much fuss. But now that they've had two of their own people with slit throats, they seem very concerned at the Hall of Justice. I've heard that the Office of the Watch is quietly looking around for some special help. Anything that can kill TWO Ordinators before they can draw their weapons sounds like it will NEED special help.",,
1,id_599432391454829418,marcel maurard,Marcel Maurard,Breton,Male,,,Greeting,,"Hello, my friend! What a glorious time it is. Perhaps I can interest you in one of my fine wares. All magical, all for a low, low price! A man in my line of work must find a way to make a living!",,
1,id_21541118321089624775,marcel maurard,Marcel Maurard,Breton,Male,,,Topic,,"I am an actor! Or at least I hope to be. I am the poor player who struts and frets for a while on a stage and then has lunch. I am full of sound and furiousness! Oh, if there were but a good theater troupe in this town, I could give up selling these baubles. Oh! Woe is me!",,
1,id_2743228013242411209,marcel maurard,Marcel Maurard,Breton,Male,,,Topic,,"Leave here? I could not! It is the finest spot in all Vivec from which to sell my wares. Otherwise, I'd have nothing upon which to support myself. Dear friend, neither a borrower nor an honest tradesman be--that's what my father always told me.",,
1,id_48087609131895092,marcel maurard,Marcel Maurard,Breton,Male,,,Topic,,"Oh, to be an actor. To act, perchance to earn some money!",,
1,id_25654172201233017752,marcel maurard,Marcel Maurard,Breton,Male,,,Topic,,"Slay me? No, kind friend. For who would slay a talent such as mine? All I need is an outlet for my art so the people will adore me! Although, there lies more peril in your sword than in twenty of their eyes.... No! I must stay here, friend. Slay me if you must, but it would be a loss to the world.",,
1,id_151601225587425179,marcel maurard,Marcel Maurard,Breton,Male,,,Topic,,"You've found a troupe forming? Then I must go to see the noble patron! Thank you my friend; you will not be forgotten!  Yes! Yes! The play's the thing, wherein I'll catch the purse strings of...that guy!",,
1,id_302335977201936792,mebestian ence,Mebestian Ence,Breton,Male,,,Topic,,I don't know what you're talking about. I know nothing about some thief rotting away in Fort Pelagiad.,,
1,id_11837134692712521710,mebestian ence,Mebestian Ence,Breton,Male,,,Topic,,I know nothing of him! Get out of here before I summon the authorities.,,
1,id_210561776243114158,mebestian ence,Mebestian Ence,Breton,Male,,,Topic,,I resent your implications. I am an honest merchant.,,
1,id_2794019488239862828,mebestian ence,Mebestian Ence,Breton,Male,,,Topic,,Where did you get that?! It's illegal to have Dwemer artifacts. Get out of here before I summon the authorities.,,
1,id_255232951172214272,merthierry laelippe,Merthierry Laelippe,Breton,Male,,,Topic,,"Hassour Zainsubani? The trader? That's him, over there.",,
1,id_12743296872533228986,merthierry laelippe,Merthierry Laelippe,Breton,Male,,,Topic,,"It's a worthy cause. Sorry, but this is all I can afford.",,
1,id_12267115752148131610,merthierry laelippe,Merthierry Laelippe,Breton,Male,,,Topic,,You have my contribution.,,
1,id_1462754771867121802,merthierry laelippe,Merthierry Laelippe,Breton,Male,,,Topic,,"You're right. We all must do our part. Here. It's not much, but it's all I can spare.",,
1,id_2065883581584229515,orrent geontene,Orrent Geontene,Breton,Male,Mages Guild,Apprentice,Topic,,"Edwinna often complains about how the Archmage of Vvardenfell, Trebonius, doesn't really care about scholarship.",,
1,id_2355613941216619378,orrent geontene,Orrent Geontene,Breton,Male,Mages Guild,Apprentice,Topic,,Sorry. I can't help you.,,
1,id_1007580052588126661,paur maston,Paur Maston,Breton,Male,,,Topic,,"Excellent! Let's be on our way, then.",,
1,id_2417218944666821074,paur maston,Paur Maston,Breton,Male,,,Greeting,,"Greetings! Perhaps you can help me. I was supposed to meet my business partner here, but I was running late, and it looks she went ahead to Molag Mar without me.",,
1,id_2682140073167513072,paur maston,Paur Maston,Breton,Male,,,Topic,,I believe Vanjirra has already given you your reward. I wish I had more to offer you for your help.,,
1,id_1884424960106661918,paur maston,Paur Maston,Breton,Male,,,Topic,,I can't believe she's dead!,,
1,id_63218205885411599,paur maston,Paur Maston,Breton,Male,,,Greeting,,I must meet my partner as soon as possible.,,
1,id_30315275591875210745,paur maston,Paur Maston,Breton,Male,,,Topic,,"I've heard the road there is populated by dangerous creatures, and I fear I can't make it alone. Perhaps you'd be willing to escort me? I have little to compensate you for your trouble, but once we meet up with Vanjirra, she should be able to reward you well.",,
1,id_17343287881318820021,paur maston,Paur Maston,Breton,Male,,,Topic,,"No? Well, maybe I'll be able to make it on my own. Good luck to you, then.",,
1,id_24896255492698126446,paur maston,Paur Maston,Breton,Male,,,Topic,,"Oh...well, like I told you, I don't have much. But, since Vanjirra doesn't seem to be around, I'll give you what I can. I certainly hope she's not in any trouble.",,
1,id_101374530252772328,paur maston,Paur Maston,Breton,Male,,,Topic,,She is my business partner. I assume she's gone ahead to Molag Mar.,,
1,id_2673411162303316624,paur maston,Paur Maston,Breton,Male,,,Topic,,Thank you for helping me reach Molag Mar.,,
1,id_66539999174912632,paur maston,Paur Maston,Breton,Male,,,Topic,,Vanjirra should be around Molag Mar somewhere.,,
1,id_171183054936904667,paur maston,Paur Maston,Breton,Male,,,Topic,,We must find her. She should be somewhere in Molag Mar.,,
1,id_424180812175323698,paur maston,Paur Maston,Breton,Male,,,Topic,,"We'll need to head to the east part of Vvardenfell. Here, I'll mark it on your map.",,
1,id_187562405697071968,paur maston,Paur Maston,Breton,Male,,,Topic,,"Well, hopefully, I'll be able to make it there in one piece.",,
1,id_711510121206185842,paur maston,Paur Maston,Breton,Male,,,Topic,,"Well, like I said, I have very little for you. But when we meet up with Vanjirra in Molag Mar, she should have plenty to compensate you for your services.",,
1,id_1299818210450917823,paur maston,Paur Maston,Breton,Male,,,Topic,,"Yes, my partner Vanjirra and I were going to do some business in Molag Mar. I was detained, though, and it seems she's gone ahead without me. I'm a bit surprised, because it's a fairly dangerous trip.",,
1,id_2954199812008424482,paur maston,Paur Maston,Breton,Male,,,Topic,,"Yes, Vanjirra. She's always been a good partner.",,
1,id_3133521781172368081,paur maston,Paur Maston,Breton,Male,,,Topic,,"Yes, Vanjirra. She's in Molag Mar waiting for me.",,
1,id_150503257514473567,paur maston,Paur Maston,Breton,Male,,,Topic,,"You certainly deserve it. If you speak with Vanjirra, I'm sure she'll give you the reward you're due. Thank you again for your help.",,
1,id_1883316893198517213,phane rielle,Phane Rielle,Breton,Male,Thieves Guild,Wet Ear,Greeting,,"I've heard you've got a price on your head, %PCRank. For a small fee, I can take care of that.",,
1,id_1841853731897017756,phane rielle,Phane Rielle,Breton,Male,Thieves Guild,Wet Ear,Topic,,That's not a problem for you now.,,
1,id_24122315662111218808,phane rielle,Phane Rielle,Breton,Male,Thieves Guild,Wet Ear,Topic,,"Well, word on the street is that you've got about %PCCrimeLevel gold on your head. As you're a Thieves Guild member in good standing, I should be able to fix that for %CrimeGoldDiscount gold. Sound fair to you?",,
1,id_319789851288521531,rerlas mon,Rerlas Mon,Breton,Male,,,Topic,,"Good grief, %PCName. Six of the best packrats ever to come out of my stable... dead! And you want me to sell you more? No, sera! I just can't stand it! All that work I put into training them, and you treating them like grocery items? No! It just won't do!",,
1,id_22464101481207824727,rerlas mon,Rerlas Mon,Breton,Male,,,Topic,,"Good grief, %PCName. Six of the best rats ever to come out of my stable... dead! And you want me to sell you more? No, sera! I just can't stand it! All that work I put into training them, and you treating them like grocery items? No! It just won't do!",,
1,id_21321158081103523926,rerlas mon,Rerlas Mon,Breton,Male,,,Topic,,"Good grief, %PCName. Six of the best scribs ever to come out of my stable... dead! And you want me to sell you more? No, sera! I just can't stand it! All that work I put into training them, and you treating them like grocery items? No! It just won't do!",,
1,id_274602822567571992,rerlas mon,Rerlas Mon,Breton,Male,,,Greeting,,"Greetings and welcome, sera! Are you in the market for trained scribs and rats? I think you'll find my prices quite reasonable, and my rats and scribs are fine as pets or beasts of burden -- or as tasty little morsels.",,
1,id_950336272971226737,rerlas mon,Rerlas Mon,Breton,Male,,,Topic,,"Here is one of my finest pack rats.  He'll follow you around, right behind you, wherever you go. AND he'll carry small burdens for you. But take good care of him. Seems a shame to eat the poor little fellows, after all the trouble I have in capturing them and training them. But.. the customer is always right, and they're yours to do with as you wish.",,
1,id_56379601445614950,rerlas mon,Rerlas Mon,Breton,Male,,,Topic,,"Here is one of my finest pet rats. He'll follow you around, right behind you, wherever you go. But take good care of him. They're hard to train, you know. Seems a shame to eat the poor little fellows, after all the trouble I have in capturing them and training them. But.. the customer is always right, and they're yours to do with as you wish.",,
1,id_26787131313203110902,rerlas mon,Rerlas Mon,Breton,Male,,,Topic,,"Here is one of my finest pet scribs. He'll follow you around, right behind you, wherever you go. But take good care of him. They're hard to train, you know. Seems a shame to eat the poor little fellows, after all the trouble I have in capturing them and training them. But.. the customer is always right, and they're yours to do with as you wish.",,
