Done,Conflict,Source,InfoId,Race,Gender,SpeakerId,FactionId,FactionRank,DialogueText
FALSE,FALSE,Patch for Purists,_18244190122990330196,Dark Elf,Male,,,,"I would serve you humbly, master. Whatever your desire."
FALSE,FALSE,Patch for Purists,_1038530709128866590,Dark Elf,Male,,,,"Three blessings to you, Cyrodiil."
FALSE,FALSE,Patch for Purists,_154486655275132220,Dark Elf,Male,,,,"May you find all that you seek, traveler."
FALSE,FALSE,Patch for Purists,_29365294621549129184,Dark Elf,Male,,,,Hail and welcome. Do you have any news?
FALSE,FALSE,Patch for Purists,_267892278338311418,Dark Elf,Male,,,,Your actions precede you outlander. I've heard good things about you.
FALSE,FALSE,Patch for Purists,_10160166983150315710,Dark Elf,Male,,,,"Greetings, outlander. Don't I know you from somewhere?"
FALSE,FALSE,Patch for Purists,_13510314842227028387,Dark Elf,Male,,,,"I find your crimes distasteful, outlander. Perhaps you should leave."
FALSE,FALSE,Patch for Purists,_9505200141496612963,Dark Elf,Male,,,,"There are better ways than theft to earn a coin, outlander."
FALSE,FALSE,Patch for Purists,_2818036852218528092,Redguard,Female,,,,"The salt marshes and hot swamps of the Bitter Coast are uninhabited, with the only settlements found at the good harbors of Gnaar Mok, Hla Oad, and Seyda Neen."
FALSE,FALSE,Patch for Purists,_2818036852218528092,Dark Elf,Male,,,,"The salt marshes and hot swamps of the Bitter Coast are uninhabited, with the only settlements found at the good harbors of Gnaar Mok, Hla Oad, and Seyda Neen."
FALSE,FALSE,Patch for Purists,_171812307104124617,Dark Elf,Female,,,,"The Bal Molagmer, or 'Stone Fire Men', once carried their burning stones from Red Mountain over all of Morrowind, lighting hearth fires and lanterns. Are those Bal Molagmer gloves? Those are priceless historical treasures."
FALSE,FALSE,Patch for Purists,_171812307104124617,Dark Elf,Male,,,,"The Bal Molagmer, or 'Stone Fire Men', once carried their burning stones from Red Mountain over all of Morrowind, lighting hearth fires and lanterns. Are those Bal Molagmer gloves? Those are priceless historical treasures."
FALSE,FALSE,Patch for Purists,_1888018521793830868,Dark Elf,Female,,,,"The Bal Molagmer, or 'Stone Fire Men', once carried their burning stones from Red Mountain over all of Morrowind, lighting hearth fires and lanterns. It is said that their fires brought the light of justice. They vanished many years ago."
FALSE,FALSE,Patch for Purists,_1888018521793830868,Dark Elf,Male,,,,"The Bal Molagmer, or 'Stone Fire Men', once carried their burning stones from Red Mountain over all of Morrowind, lighting hearth fires and lanterns. It is said that their fires brought the light of justice. They vanished many years ago."
FALSE,FALSE,Patch for Purists,_22726317182703524416,Imperial,Male,caius cosades,,,"The Camonna Tong is Morrowind's native criminal syndicate. They're tough and ruthless, and have connections in the higher ranks of House Hlaalu. The Camonna Tong competes directly with the Thieves Guild for control of illegal trade, and Camonna Tong will not tolerate competition. Compared with the Camonna Tong, the Thieves Guild is relatively decent and honorable -- certainly less brutal. They don't accept outlanders as members. Forget about it."
FALSE,FALSE,Patch for Purists,_19535169871985317815,Dark Elf,Female,talmeni drethan,,,"Good day, stranger. I'm Khuul's shipmaster. Tell me your destination, and we'll see what we can do for you."
FALSE,FALSE,Patch for Purists,_2081356453141816051,Dark Elf,Female,talmeni drethan,,,You looking for a ship? What's your destination?
FALSE,FALSE,Patch for Purists,_28387146602181020554,Nord,Female,aldi,,,"Hello, %PCName. I'm Aldi. I'm fine, thank you. And things in Khuul are just fine, too. As good as they ever get. Were you hoping to find services here? If so, you might be disappointed."
FALSE,FALSE,Patch for Purists,_28387146602181020554,Nord,Male,brurid,,,"Hello, %PCName. I'm Brurid. I'm fine, thank you. And things in Khuul are just fine, too. As good as they ever get. Were you hoping to find services here? If so, you might be disappointed."
FALSE,FALSE,Patch for Purists,_28387146602181020554,Dark Elf,Male,Endris Dilmyn,,,"Hello, %PCName. I'm Endris Dilmyn. I'm fine, thank you. And things in Khuul are just fine, too. As good as they ever get. Were you hoping to find services here? If so, you might be disappointed."
FALSE,FALSE,Patch for Purists,_28387146602181020554,Nord,Female,helga,,,"Hello, %PCName. I'm Helga. I'm fine, thank you. And things in Khuul are just fine, too. As good as they ever get. Were you hoping to find services here? If so, you might be disappointed."
FALSE,FALSE,Patch for Purists,_28387146602181020554,Dark Elf,Male,miron garer,,,"Hello, %PCName. I'm Miron Garer. I'm fine, thank you. And things in Khuul are just fine, too. As good as they ever get. Were you hoping to find services here? If so, you might be disappointed."
FALSE,FALSE,Patch for Purists,_28387146602181020554,Dark Elf,Female,nelmyne andules,,,"Hello, %PCName. I'm Nelmyne Andules. I'm fine, thank you. And things in Khuul are just fine, too. As good as they ever get. Were you hoping to find services here? If so, you might be disappointed."
FALSE,FALSE,Patch for Purists,_28387146602181020554,Nord,Female,ondi,,,"Hello, %PCName. I'm Ondi. I'm fine, thank you. And things in Khuul are just fine, too. As good as they ever get. Were you hoping to find services here? If so, you might be disappointed."
FALSE,FALSE,Patch for Purists,_28387146602181020554,Khajiit,Female,shotherra,,,"Hello, %PCName. I'm Shotherra. I'm fine, thank you. And things in Khuul are just fine, too. As good as they ever get. Were you hoping to find services here? If so, you might be disappointed."
FALSE,FALSE,Patch for Purists,_28387146602181020554,Nord,Male,thongar,,,"Hello, %PCName. I'm Thongar. I'm fine, thank you. And things in Khuul are just fine, too. As good as they ever get. Were you hoping to find services here? If so, you might be disappointed."
FALSE,FALSE,Patch for Purists,_58531399831513114,Dark Elf,Male,,,,"When you've joined one Great House, you can never join any other Great House. They won't trust you. So when you join a Great House, make sure it's the one you want forever."
FALSE,FALSE,Patch for Purists,_58531399831513114,Dark Elf,Female,,,,"When you've joined one Great House, you can never join any other Great House. They won't trust you. So when you join a Great House, make sure it's the one you want forever."
FALSE,FALSE,Patch for Purists,_2070729790870024050,Argonian,Male,,,,"Thirsk is just to the east of Lake Fjalding. It's a mead hall that was built by a group of Skaal who split from our village over a hundred years ago. They no longer follow our ways, but we've no quarrel with them."
FALSE,FALSE,Patch for Purists,_2070729790870024050,Nord,Male,,,,"Thirsk is just to the east of Lake Fjalding. It's a mead hall that was built by a group of Skaal who split from our village over a hundred years ago. They no longer follow our ways, but we've no quarrel with them."
FALSE,FALSE,Patch for Purists,_2070729790870024050,Nord,Female,,,,"Thirsk is just to the east of Lake Fjalding. It's a mead hall that was built by a group of Skaal who split from our village over a hundred years ago. They no longer follow our ways, but we've no quarrel with them."
FALSE,FALSE,Patch for Purists,_26736149792318510638,Imperial,Male,Carnius Magius,,,He served his purpose. That's all that matters.
FALSE,FALSE,Patch for Purists,_223453039296044114,Imperial,Male,Carnius Magius,,,"I believe he will have placed some weapons for you at the top of the mining office tower in the colony: a bow and a very potent poison arrow. I've also contributed a scroll that may help insure the arrow finds its mark, and that you are not seen. I'd suggest remaining in the Mining Tower for safety. Once you're prepared, ready your bow to signal that Baslod should make his attack. He'll draw the guards away, and then you strike. With Falco assassinated, the colony should collapse in a very short time."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Imperial,Male,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Imperial,Female,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Dark Elf,Male,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Khajiit,Female,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Nord,Male,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Breton,Female,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Redguard,Male,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Dark Elf,Female,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Wood Elf,Female,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Wood Elf,Male,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Orc,Female,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Argonian,Female,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,High Elf,Male,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Nord,Female,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Breton,Male,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Argonian,Male,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Redguard,Female,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,High Elf,Female,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Orc,Male,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_2264913829558011180,Khajiit,Male,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
FALSE,FALSE,Patch for Purists,_7872300952106818731,Imperial,Male,,,,"About 50% of Vvardenfell's inhabitants are Dunmer. The other half are Redguard, Breton, Nord, Altmer, Bosmer, Imperial, Khajiit, Argonian, and Orc in roughly equal proportion."
