Done,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
,id_497629294140376717,kausi,Kausi,Dark Elf,Male,Ashlanders,Initiate,Topic,,"Do you come to claim the name of Nerevarine? I hope you come to do the deeds of the Nerevarine. We need the deeds, not the name. You must speak to the wise woman, Sinnammu Mirpal. We are a poor, sad tribe, without an ashkhan, and led by a wise woman. And we are its gulakhans. We say this with shame, for we are as weak and helpless as children. Go to her, outlander. Tell her you will do the deeds of a hero, and save the Ahemmusa. Maybe then you will have earned the name 'Nerevarine'."
,id_7482321031836119569,King Hlaalu Helseth,King Hlaalu Helseth,Dark Elf,Male,,,Topic,,"Drin is Almalexia's Lord Archcanon. I distrust him, but he is directly under the goddess' protection."
,id_2389678376797315,King Hlaalu Helseth,King Hlaalu Helseth,Dark Elf,Male,,,Topic,,"The goddess' henchmen. They consider themselves a sacred order, but they are nothing more than religious zealots and thugs."
,id_175023007656813368,King Hlaalu Helseth,King Hlaalu Helseth,Dark Elf,Male,,,Topic,,"When you know more, come talk to me. For now, visit the 'goddess'."
,id_1776920257330710884,Llaalam Dredil,Llaalam Dredil,Dark Elf,Male,Imperial Legion,Knight Bachelor,Topic,,"Perhaps I can help you with the Oracle's riddle. Nammu, or 'no-name', is a cavern in the wildlands of Sunna Guradan. Its east-facing entrance is west-north-west from the Daedric ruin Yansirramus. At the heart of the cavern is a great high chamber, flooded, with a central spire rising from the water. The water around the bottom of the spire might be the ring of water in darkness from the Oracle's vision."
,id_16230191812744024182,llether vari,Llether Vari,Dark Elf,Male,,,Topic,,"I sold a pair of splendid designer shoes bearing the Light enchantment. The radiant glow is practical as well as ornamental -- quite useful for late evening gatherings. The purchaser, one Ienas Sarandas, paid me 120 drakes on account when he received the shoes, but he has failed to pay the balance of 120 septims in a timely fashion. If you would find this Ienas Sarandas, and return the shoes or the overdue payment of 120 gold he owes me, I will pay you 50 gold for your time and effort."
,id_19829245811768924111,lloros sarano,Lloros Sarano,Dark Elf,Male,Redoran,Kinsman,Topic,,"This ash statue was found in Morvayn Manor? Give it to me, then, and I will destroy it."
,id_5038160252747222583,llovyn andus,Llovyn Andus,Dark Elf,Male,,,Topic,,He's yours now.
,id_279935469262087704,mallam ryon,Mallam Ryon,Dark Elf,Male,Telvanni,Mouth,Topic,,"Baladas Demnevanni lives in Arvs-Drelen which is in Gnisis. You can use the Mages Guild teleport service to get to Ald'ruhn, and then take a Silt Strider there. Go there and ask him about the Disappearance of the Dwarves, Dwemer artifacts, and the Dwemer language. You do not have to get an answer from him, simply asking the three questions is enough."
,id_1957282521308731186,mallam ryon,Mallam Ryon,Dark Elf,Male,Telvanni,Mouth,Topic,,This Dwemer ruin lies west of the town of Vos. Apparently these ruins are what Archmagister Gothren wanted Ainat Sanababi to look for. Archmagister Gothren wants some plans or blueprints from Nchuleft. Find these plans and return them to me.
,id_31248217823082212096,manat shimmabadas,Manat Shimmabadas,Dark Elf,Male,,,Topic,,Come back when you are ready to pay the ransom.
,id_13570239811135027242,Manos Othreleth,Manos Othreleth,Dark Elf,Male,Hlaalu,Kinsman,Topic,,"I gave the Fighters Guild orders to get that money, and they better get it for me or the House of Earthly Delights is going out of business."
,id_1149524464188626912,Manos Othreleth,Manos Othreleth,Dark Elf,Male,Hlaalu,Kinsman,Topic,,"I heard you killed Desele for the debt money she owed me. You don't understand business, %PCName. If you kill them, they can't keep giving you money."
,id_5464240612679513891,massarapal,Massarapal,Dark Elf,Male,Ashlanders,Initiate,Greeting,,"You have slain one of the peace-loving Erabenimsun. You deserve to die. Though we have no champion to bring us justice, we still have our pride. We will not speak with you, even though you threaten to murder us, too."
,id_156044058427417824,mastrius,Mastrius,Dark Elf,Male,,,Topic,,"It is a shield of immense power, known for its resistance to even the most arcane magic. I have heard it lies in Bthuand, a Dwemer ruin north of here. The former owner now lies there as well, unable to control its enchantments."
,id_114010849325979619,mathis dalobar,Mathis Dalobar,Dark Elf,Male,,,Topic,,"Not right now, I have a lot of work to do here. But thanks for getting me out of that tomb."
,id_2541711780999925546,mervs uvayn,Mervs Uvayn,Dark Elf,Male,Hlaalu,Lawman,Topic,,"Speechcraft involves the allied arts of verbal communication, entertainment, and persuasion. A master of speechcraft understands the subtleties of language, and teases meaning out of obscure mysteries. An entertainer with speechcraft skill knows how to move his audience, how to reinforce a tale's moral, and how to make a tale come alive for the listener. A diplomat -- or fast-talking con man -- can sway the judgements and emotions of a listener to achieve his own ends."
,id_7150243313051313661,meryn othralas,Meryn Othralas,Dark Elf,Male,,,Topic,,"Ah, yes, well, I do intend to pay you in full. Let's see, during the play I didn't count a single mistake. Very impressive, %PCName, but your acting skills could definitely use some improvement. Here, take this gold and this amulet that will improve your acting abilities whenever you need it. Thank you again, and I hope you can forgive us."
,id_10878195172094524695,meryn othralas,Meryn Othralas,Dark Elf,Male,,,Topic,,"Ah, yes, well, I do intend to pay you. Let's see, during the play you made eight mistakes. You got every single line wrong! I can't believe it! Here, I'll pay you for killing the assassin, but that is it. Please, get out of my sight immediately!"
,id_2619626622184621791,meryn othralas,Meryn Othralas,Dark Elf,Male,,,Topic,,"Ah, yes, well, I do intend to pay you. Let's see, during the play you made NINE mistakes. NINE! You got every single line wrong, AND you were late showing up! I can't believe it! Here, I'll pay you for killing the assassin but that is it. Please, get out of my sight immediately!"
,id_1004323637108075578,meryn othralas,Meryn Othralas,Dark Elf,Male,,,Greeting,,"Greetings, %PCRace! I'm Meryn Othralas, founder of the Mournhold Players. I'm sure you came here to watch our production of 'The Horror of Castle Xyr'. Well, I'm very sorry to inform you that we won't be putting on the show today. The troupe has its own drama to worry about at the moment."
,id_2501374731614330561,mevil molor,Mevil Molor,Dark Elf,Male,,,Topic,,Mavon Drenim heard the Morag Tong was after him. He's prepared an ambush in the Telvanni Tower in Vivec.
,id_264195262135578346,milyn faram,Milyn Faram,Dark Elf,Male,Telvanni,Lawman,Topic,,"It is so much happier here now that Remasa Othril is dead. Now, go away, I have work to do."
,id_22684177692838822859,milyn faram,Milyn Faram,Dark Elf,Male,Telvanni,Lawman,Topic,,"Remasa Othril is dead, yes, but you also killed her sister, Vedelea Othril. I was... saving her for an experiment of mine and now you've ruined it. Report back to Aryon that I am well. And don't come here ever again."
,id_168682649828295067,milyn faram,Milyn Faram,Dark Elf,Male,Telvanni,Lawman,Topic,,"You are not interested in my research? Fine, then. I have important work to do."
,id_1416302811026009,miner arobar,Miner Arobar,Dark Elf,Male,Redoran,Councilman,Topic,,"I have spoken with Athyn Sarethi. He believes your story and says you can be trusted. I have known Athyn Sarethi since he was a child, and I have absolute faith in his judgement. Please accept my apologies for not seeking you out and accepting you at once. Forgive me also for believing these rumors about you being an Imperial spy. You have my vote. Miner Arobar hereby confirms %PCName as Hortator of House Redoran. Tell the other councilors that I have given you my blessings."
,id_3117283612745114922,miner arobar,Miner Arobar,Dark Elf,Male,Redoran,Councilman,Topic,,"I have spoken with Athyn Sarethi. He believes your story and says you can be trusted. I have known Athyn Sarethi since he was a child, and I have absolute faith in his judgement. Please accept my apologies for not seeking you out and accepting you at once. Forgive me also for believing these rumors about you being an Imperial spy. You have my vote. Miner Arobar hereby confirms %PCName as Hortator of House Redoran. Tell the other councilors that I have given you my blessings."
,id_28795277161795831568,miner arobar,Miner Arobar,Dark Elf,Male,Redoran,Councilman,Topic,,"You came to tell me that you are the reincarnation of Indoril Nerevar. Azura spoke with you. In a cave. And told you that because you are the reincarnation of Nerevar, that you must become the Hortator of all three Great Houses. And that is why you are standing here now, telling me this story of the Tribunal stealing power from a god's heart with Dwemer tools. And that Dagoth Ur is not dead, but even now plots to conquer Morrowind with the power of this alleged heart. Is that correct?"
,id_27300183702503214922,miner arobar,Miner Arobar,Dark Elf,Male,Redoran,Councilman,Topic,,You have killed a Redoran councilor. I don't care why. That's a matter for the magistrates. But I'll never give you my vote for Hortator. And that's final.
,id_433412842268101273,miner arobar,Miner Arobar,Dark Elf,Male,Redoran,Councilman,Topic,,You have murdered a Redoran councilor. I don't know why you're walking the streets free. But I promise you. I'll never give you my vote for Hortator.
,id_3186306772879027372,Neldris Llervu,Neldris Llervu,Dark Elf,Male,,,Topic,,Do you mean... have I been... under a spell? A curse? And this was caused by Sixth House cultists? Good grief. What have I done... I hope... but I haven't thanked you. Please forgive me. I have nothing to offer but my thanks. But I will tell everyone I know how you have saved my life.
,id_182636867192003684,Neldris Llervu,Neldris Llervu,Dark Elf,Male,,,Topic,,Thank you again. I will tell everyone I know how you have saved my life.
,id_18056251503250617059,Nevosi Hlan,Nevosi Hlan,Dark Elf,Male,,,Topic,,"My ship, 'Chun-Ook', can carry you from the docks here in Ebonheart to Hla Oad, Sadrith Mora, Tel Branora, and the Foreign Quarter of Vivec."
,id_26649164721047619211,novor drethan,Novor Drethan,Dark Elf,Male,,,Topic,,"A pack of nix-hounds was attacking my miners. We thought one of the miners was lost at first, but she turned up safe. Our healer, Teres Arothan went down to look for her and hasn't come back. Would you go down into the mines and bring back Teres Arothan if he still lives? I would go myself, but I should stay here to protect the miners if the nix-hounds come back this way."
,id_170991381687316186,novor drethan,Novor Drethan,Dark Elf,Male,,,Topic,,"I hope Teres Arothan is safe. If you find him, bring him back here. Once everyone is accounted for, I have a few spells that should dispense with the rest of the nix-hounds quickly and safely."
,id_2855328690764514259,novor drethan,Novor Drethan,Dark Elf,Male,,,Topic,,"Now that Teres Arothan is with us, we can clean out the rest of these nix-hounds on our own."
,id_280332996568833086,rindral dralor,Rindral Dralor,Dark Elf,Male,,,Topic,,"My ship, the 'Whistler', can carry you from Molag Mar to Ebonheart, Hla Oad, the Foreign Quarter of Vivec, or Tel Branora."
,id_166582510415131520,salyn sarethi,Salyn Sarethi,Dark Elf,Male,Temple,Adept,Topic,,"You are doing better than I expected. But the next riddle is harder still:
I gave you a sock, not unlike a box
With hammers and nails all around it
Two lids open when it knocks..."
,id_20912004757393642,selkirnemus,Selkirnemus,Dark Elf,Male,,,Topic,,"Tidros Indaram had to bail out Giras again. One of these days, Giras is going to go too far and even his family name won't protect him."
,id_3025810739246149279,avon oran,Serjo Avon Oran,Dark Elf,Male,Hlaalu,Kinsman,Topic,,"The bandits have been attacking from Saturan which is northeast of here, just over the mountains. Kill Daldur Sarys and the raids will end. When you have killed him, report directly to me, and I will give you 1000 gold in bounty."
,id_63316775338521185,sul-matuul,Sul-Matuul,Dark Elf,Male,Ashlanders,Ashkhan,Topic,,"Good. First, I would give you warning. When you are called 'Nerevarine', the word must spread, and many must hear. Your enemies will hear, and come seeking your blood. And such friends as you may have among the Great Houses, those who heed the words of the Temple, they may forget their love for you. If you have business with the People of the Houses and Temple, you may wish to conduct that business first, before you are named 'Nerevarine'."
,id_1131515014464226706,sul-matuul,Sul-Matuul,Dark Elf,Male,Ashlanders,Ashkhan,Topic,,"Kogoruhn was an ancient Dunmer stronghold. Here. Let me mark it on your map. Go by day, in good weather, or you may miss your way. Follow the coast east from Urshilaku camp to the ruined Dunmer stronghold called Valenvaryon, then turn southeast. You'll see Ebernanit, a ruined Daedric shrine. Continue south from Ebernanit to Kogoruhn, a great table of stone with many ruined buildings. There are many rooms. The passages are old and deep. Beneath are caves with pools of fire. It is a bad place. Go prepared."
,id_1249730581815419782,sul-matuul,Sul-Matuul,Dark Elf,Male,Ashlanders,Ashkhan,Topic,,The khans of the Great Houses are called 'councilors'. The khans of House Hlaalu meet in a place on a river far away. They call the place 'Balmora' -- 'stonewood' in our speech. You must find these councilors and persuade them to name you Hortator. I can tell you nothing about these people. You must go there and learn for yourself.
