Delf M,Delf F,Helf M,Helf F,Welf M,Welf F,Orc M,Orc F,Khj M,Khj F,Arg M,Arg F,Imp M,Imp F,Nrd M,Nrd F,Brt M,Brt F,Rdg M,Rdg F,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
,,,,,,,,,,,,,,,,,,,,id_29991323082405423897,,,,,,,Topic,,"The more effects you want, and the more powerful the effects, the more powerful the soul gem you will need to make the enchantment."
,,,,,,,,,,,,,,,,,,,,id_602553082884514430,,,,,,,Topic,,"A soul gem must contain a soul, or it is useless for enchanting."
,,,,,,,,,,,,,,,,,,,,id_321811636694012520,,,,,,,Topic,,"A soul gem must contain a soul, or it is useless for enchanting."
,,,,,,,,,,,,,,,,,,,,id_2163319792522730716,,,,,,,Topic,,"Enchanting items is expensive, and failure destroys the item, so enchanting items is most profitable for skilled enchanters."
,,,,,,,,,,,,,,,,,,,,id_18983824222126292,,,,,,,Topic,,"Enchanting items is expensive, and failure destroys the item, so enchanting items is most profitable for skilled enchanters."
,,,,,,,,,,,,,,,,,,,,id_139583227378117977,,,,,,,Topic,,"Different items have different capacities for enchantments, and various soul gems are more or less powerful."
,,,,,,,,,,,,,,,,,,,,id_30948127551818925322,,,,,,,Topic,,"Different items have different capacities for enchantments, and various soul gems are more or less powerful."
,,,,,,,,,,,,,,,,,,,,id_243892399810131409,,,,,,,Topic,,"When enchanting an item yourself, you can only enchant items with spell effects you know, and success or failure in enchanting an item depends on your enchanting skill."
,,,,,,,,,,,,,,,,,,,,id_273678786306699443,,,,,,,Topic,,"When enchanting an item yourself, you can only enchant items with spell effects you know, and success or failure in enchanting an item depends on your enchanting skill."
,,,,,,,,,,,,,,,,,,,,id_171832974755957275,,,,,,,Topic,,"To enchant an item yourself, use a soul gem with sufficient power to support the enchantments you want to add. And have some skill in enchanting, or you will just fail and waste your soul gem."
,,,,,,,,,,,,,,,,,,,,id_2467029664521017120,,,,,,,Topic,,"To enchant an item yourself, use a soul gem with sufficient power to support the enchantments you want to add. And have some skill in enchanting, or you will just fail and waste your soul gem."
,,,,,,,,,,,,,,,,,,,,id_234968216285729093,,,,,,,Topic,,"To have an enchanter enchant an item for you, bring it to the enchanter, along with a soul gem to power the item."
,,,,,,,,,,,,,,,,,,,,id_2470698081627526022,,,,,,,Topic,,"To have an enchanter enchant an item for you, bring it to the enchanter, along with a soul gem to power the item."
,,,,,,,,,,,,,,,,,,,,id_17952223663101025555,,,,,,,Topic,,"To enchant an item, you must have the item to be enchanted and a soul gem containing a soul."
,,,,,,,,,,,,,,,,,,,,id_10423231401101424940,,,,,,,Topic,,"To enchant an item, you must have the item to be enchanted and a soul gem containing a soul."
,,,,,,,,,,,,,,,,,,,,id_187230087287803962,,,,,,,Topic,,"You can enchant items yourself, using your own skill, or go to an enchanter, who uses his skill to make the item -- and charges handsomely for the service."
,,,,,,,,,,,,,,,,,,,,id_1883230673758614623,,,,,,,Topic,,"You can enchant items yourself, using your own skill, or go to an enchanter, who uses his skill to make the item -- and charges handsomely for the service."
,,,,,,,,,,,,,,,,,,,,id_791026209136784356,,,,,,,Topic,,"To have an enchanter enchant an item for you, bring it to the enchanter, along with a soul gem to power the item. To enchant an item yourself, you'll need a soul gem with sufficient power to support the enchantments you want to add. And have some skill in enchanting, or you will just fail and waste your soul gem. When enchanting an item yourself, you can only enchant items with spell effects you know, and success or failure in enchanting an item depends on your enchanting skill."
,,,,,,,,,,,,,,,,,,,,id_23639214012752310949,,,,,,,Topic,,"The more effects you want, and the more powerful the effects, the more powerful the soul gem you will need to make the enchantment. Enchanting items is expensive, and failure destroys the item, so enchanting items is most profitable for skilled enchanters."
,,,,,,,,,,,,,,,,,,,,id_11903260852215612762,,,,,,,Topic,,"You can enchant items yourself, using your own skill, or go to an enchanter, who uses his skill to make the item -- and charges handsomely for the service. To enchant an item, you must have the item to be enchanted and a soul gem containing a soul. A soul gem must contain a soul, or it is useless for enchanting. Different items have different capacities for enchantments, and various soul gems are more or less powerful."
,,,,,,,,,,,,,,,,,,,,id_28528161891890919905,,,,,,,Topic,,"Angaredhel mentioned your handling of the Gateway haunting affair. It was quite an embarrassment for our house, and we are grateful."
,,,,,,,,,,,,,,,,,,,,id_133661835320351425,,,,,,,Topic,,"Angaredhel mentioned your handling of the Gateway haunting affair. It was quite an embarrassment for our house, and we are grateful."
,,,,,,,,,,,,,,,,,,,,id_1391630205109826304,,,,,,,Topic,,"By the way, we heard how you handled that business with Uleni Heleran and the Gateway haunting. We all like Uleni very much, and we're glad you kept her name out if it when you spoke with Angaredhel."
,,,,,,,,,,,,,,,,,,,,id_11505284042402119848,,,,,,,Topic,,"By the way, we heard how you handled that business with Uleni Heleran and the Gateway haunting. We all like Uleni very much, and we're glad you kept her name out if it when you spoke with Angaredhel."
,,,,,,,,,,,,,,,,,,,,id_2424974441626213490,,,,,,,Topic,,"You've heard about it? I saw it myself. Open the South Turret bed chamber door and there it is. Another fellow went in an attacked it. He wasn't badly hurt, and it wasn't hard to drive it away. But a couple hours later, someone else went up there and it was back. And it KEEPS coming back, no matter what you do. Neloth's Mouth, Arara Uvulas the mage, looked at it, but he doesn't know what's happening. The Gateway can't rent the room, and Angaredhel is very upset."
,,,,,,,,,,,,,,,,,,,,id_2967686783117823448,,,,,,,Topic,,He's the slave trader in town.
,,,,,,,,,,,,,,,,,,,,id_485134112932515233,,,,,,,Topic,,Aharasaplit camp is an outcast Ashlander camp on a beach on the southwest coast of Sheogorad island. The camp lies southwest of Dagon Fel village -- a variety of paths lead near the site.
,,,,,,,,,,,,,,,,,,,,id_24434895465220701,,,,,,,Topic,,So. You found the Ring of the Wind? Fascinating. Sit down and tell me all about it....
,,,,,,,,,,,,,,,,,,,,id_19995174332597810918,,,,,,,Topic,,"Perhaps I can help you with the Oracle's riddle. Nammu, or 'no-name,' is a cavern in the wildlands of Sunna Guradan. Its east-facing entrance is west-north-west from the Daedric ruin Yansirramus. At the heart of the cavern is a great high chamber, flooded, with a central spire rising from the water. The water around the bottom of the spire might be the ring of water in darkness from the Oracle's vision."
,,,,,,,,,,,,,,,,,,,,id_9454222145785780,,,,,,,Topic,,"So. You found the Ring of the Wind, eh. Good for you."
,,,,,,,,,,,,,,,,,,,,id_10182158002968612972,,,,,,,Topic,,"Perhaps I can help you with the Oracle's riddle. Nammu, or 'no-name,' is a cavern in the wildlands of Sunna Guradan. Its east-facing entrance is west-north-west from the Daedric ruin Yansirramus. At the heart of the cavern is a great high chamber, flooded, with a central spire rising from the water. The water around the bottom of the spire might be the ring of water in darkness from the Oracle's vision."
,,,,,,,,,,,,,,,,,,,,id_30310271312332918447,,,,,,,Topic,,"So. You found the Ring of the Wind, eh. Good for you."
,,,,,,,,,,,,,,,,,,,,id_319989461179123701,,,,,,,Topic,,"Perhaps I can help you with the Oracle's riddle. Nammu, or 'no-name,' is a cavern in the wildlands of Sunna Guradan. Its east-facing entrance is west-north-west from the Daedric ruin Yansirramus. At the heart of the cavern is a great high chamber, flooded, with a central spire rising from the water. The water around the bottom of the spire might be the ring of water in darkness from the Oracle's vision."
,,,,,,,,,,,,,,,,,,,,id_563222144422730417,,,,,,,Persuasion,,"I don't think so, and your pushing me isn't going to change that."
,,,,,,,,,,,,,,,,,,,,id_246122378022908778,,,,,,,Persuasion,,Stop it. Let's talk normal.
,,,,,,,,,,,,,,,,,,,,id_261171474298002279,,,,,,,Persuasion,,Why do you resort to such talk?
,,,,,,,,,,,,,,,,,,,,id_888120738329598,,,,,,,Persuasion,,What's that supposed to mean?
,,,,,,,,,,,,,,,,,,,,id_1872919860251441281,,,,,,,Persuasion,,"I'm surprised to hear you say that, and I'm not buying it."
,,,,,,,,,,,,,,,,,,,,id_1319625909112942396,,,,,,,Persuasion,,"So you tell me, but I don't see it that way."
,,,,,,,,,,,,,,,,,,,,id_199901103012871673,,,,,,,Persuasion,,"Forceful words, %PCRace. But I'm not impressed."
,,,,,,,,,,,,,,,,,,,,id_58042929466303778,,,,,,,Persuasion,,Saying this does not make it true.
,,,,,,,,,,,,,,,,,,,,id_136608043307693423,,,,,,,Persuasion,,"Well, you may think so, but I don't."
,,,,,,,,,,,,,,,,,,,,id_23627141262655218593,,,,,,,Persuasion,,And how do you plan on doing that?
,,,,,,,,,,,,,,,,,,,,id_255821256820379574,,,,,,,Persuasion,,I will not yield on this.
,,,,,,,,,,,,,,,,,,,,id_305892797269487838,,,,,,,Persuasion,,"Why should I listen, %PCRace?"
,,,,,,,,,,,,,,,,,,,,id_2602129780139094084,,,,,,,Persuasion,,You're wasting your time. I won't be bullied.
,,,,,,,,,,,,,,,,,,,,id_2700625713142715042,,,,,,,Persuasion,,"Your threat comes from a weak, limp bag."
,,,,,,,,,,,,,,,,,,,,id_32700121733055130686,,,,,,,Persuasion,,Really? I'm not sure you could.
,,,,,,,,,,,,,,,,,,,,id_72093819260173753,,,,,,,Persuasion,,You and what army? Get lost.
,,,,,,,,,,,,,,,,,,,,id_2133120450327024075,,,,,,,Persuasion,,Get lost.
,,,,,,,,,,,,,,,,,,,,id_7643304071333010596,,,,,,,Persuasion,,"I will speak to you, vampire, but will not serve you. Find someone else to provide these services."
,,,,,,,,,,,,,,,,,,,,id_1795200281150517311,,,,,,,Persuasion,,"I will speak to you, vampire, but will not serve you. Find someone else to provide these services."
,,,,,,,,,,,,,,,,,,,,id_109391291020476665,,,,,,,Persuasion,,You risk death being here. We will no longer help you.
,,,,,,,,,,,,,,,,,,,,id_148473954660619803,,,,,,,Persuasion,,"We will be of no help to you, yearling."
,,,,,,,,,,,,,,,,,,,,id_1886874171323031294,,,,,,,Persuasion,,"Begone, mortal. You are merely food now."
,,,,,,,,,,,,,,,,,,,,id_55694360242215093,,,,,,,Persuasion,,"Begone, New Blood. We won't serve your kind."
,,,,,,,,,,,,,,,,,,,,id_2445926052667526527,,,,,,,Persuasion,,"Begone, mortal. You are merely food now."
,,,,,,,,,,,,,,,,,,,,id_372027325764820485,,,,,,,Persuasion,,"Begone, New Blood. We won't serve your kind."
,,,,,,,,,,,,,,,,,,,,id_2791338542976811967,,,,,,,Persuasion,,"Leave here, accidental vampire. We will offer you no help."
,,,,,,,,,,,,,,,,,,,,id_115122846418275694,,,,,,,Persuasion,,"Leave here. We will offer you no help, prey."
,,,,,,,,,,,,,,,,,,,,id_65027505867414051,,,,,,,Persuasion,,"Leave here. We will offer you no help, prey."
,,,,,,,,,,,,,,,,,,,,id_4660268458092589,,,,,,,Persuasion,,"Leave here, accidental vampire. We will offer you no help."
,,,,,,,,,,,,,,,,,,,,id_250747421089024209,,,,,,,Persuasion,,Sorry. I'll do no business with one who bears the mark of Zenithar. It's obvious you've sworn an oath to Zenithar you've yet to fulfill.
,,,,,,,,,,,,,,,,,,,,id_18977317001260911679,,,,,,,Persuasion,,Not this time %PCName. You've been expelled from the %Faction.
,,,,,,,,,,,,,,,,,,,,id_31829127277537391,,,,,,,Persuasion,,You killed Elmussa Damori who was %Name's friend. %Name gives you nothing until %Name forgives you.
,,,,,,,,,,,,,,,,,,,,id_226897641656725785,,,,,,,Persuasion,,"You killed one of our agents, Elmussa Damori. I'm not giving you anything unless you order me, and you don't outrank me."
,,,,,,,,,,,,,,,,,,,,id_14370276011277725792,,,,,,,Persuasion,,"You turned in one of our best spies, Elmussa Damori. I'm not giving you anything unless you order me, and you don't outrank me."
,,,,,,,,,,,,,,,,,,,,id_20350132152822620378,,,,,,,Persuasion,,"I understand you've got a debt to pay, friend. Something about some misplaced jewelry. I won't deal with someone who doesn't honor an agreement. A degree of honesty is needed to live outside the law."
,,,,,,,,,,,,,,,,,,,,id_315151280209596330,,,,,,,Persuasion,,"I understand you've got a debt to pay, friend. Something about some misplaced jewelry. I won't deal with someone who doesn't honor an agreement. A degree of honesty is needed to live outside the law."
,,,,,,,,,,,,,,,,,,,,id_2350820932343717228,,,,,,,Persuasion,,You will have to get rid of that Moon Sugar if you want any services from me. I don't want any trouble.
,,,,,,,,,,,,,,,,,,,,id_27431251821030328588,,,,,,,Persuasion,,You will have to get rid of that Moon Sugar if you want any services from me. I don't want any trouble.
,,,,,,,,,,,,,,,,,,,,id_745815156108126115,,,,,,,Persuasion,,You will have to get rid of that Moon Sugar if you want any services from me. I don't want any trouble.
,,,,,,,,,,,,,,,,,,,,id_1094918899840230767,,,,,,,Persuasion,,You will have to get rid of that Moon Sugar if you want any services from me. I don't want any trouble.
,,,,,,,,,,,,,,,,,,,,id_170686103927626649,,,,,,,Persuasion,,You will have to get rid of that Moon Sugar if you want any services from me. I don't want any trouble.
,,,,,,,,,,,,,,,,,,,,id_437731057154051750,,,,,,,Persuasion,,You will have to get rid of that Moon Sugar if you want any services from me. I don't want any trouble.
,,,,,,,,,,,,,,,,,,,,id_2456544071464426424,,,,,,,Persuasion,,You will have to get rid of that Moon Sugar if you want any services from me. I don't want any trouble.
,,,,,,,,,,,,,,,,,,,,id_781926249198433643,,,,,,,Persuasion,,You will have to get rid of that Moon Sugar if you want any services from me. I don't want any trouble.
,,,,,,,,,,,,,,,,,,,,id_27861296403221528233,,,,,,,Persuasion,,I'm not going to buy that Skooma from you. Get rid of it and then we can trade.
,,,,,,,,,,,,,,,,,,,,id_287378702993122269,,,,,,,Persuasion,,I'm not going to buy that Skooma from you. Get rid of it and then we can trade.
,,,,,,,,,,,,,,,,,,,,id_29036265711176618107,,,,,,,Persuasion,,I'm not going to buy that Skooma from you. Get rid of it and then we can trade.
,,,,,,,,,,,,,,,,,,,,id_2821782961190224094,,,,,,,Persuasion,,I'm not going to buy that Skooma from you. Get rid of it and then we can trade.
,,,,,,,,,,,,,,,,,,,,id_3576191201815529709,,,,,,,Persuasion,,I'm not going to buy that Skooma from you. Get rid of it and then we can trade.
,,,,,,,,,,,,,,,,,,,,id_3034922702178419782,,,,,,,Persuasion,,I'm not going to buy that Skooma from you. Get rid of it and then we can trade.
